,AAPL
9793,151.33
9794,151.337
9795,151.33600000000004
9796,151.348
9797,151.33
9798,151.35
9799,151.35
9800,151.35
9801,151.35
9802,151.31
9803,151.31
9804,151.276
9805,151.27
9806,151.233
9807,151.20999999999998
9808,151.222
9809,151.2
9810,151.2
9811,151.2
9812,151.23499999999999
9813,151.2
9814,151.202
9815,151.23
9816,151.17
9817,151.20999999999998
9818,151.23
9819,151.228
9820,151.23
9821,151.228
9822,151.24
9823,151.239
9824,151.255
9825,151.27
9826,151.303
9827,151.332
9828,151.31
9829,151.305
9830,151.305
9831,151.32
9832,151.37
9833,151.36
9834,151.37
9835,151.341
9836,151.33
9837,151.353
9838,151.354
9839,151.3
9840,151.354
9841,151.3
9842,151.309
9843,151.27
9844,151.269
9845,151.298
9846,151.29500000000002
9847,151.29
9848,151.305
9849,151.338
9850,151.338
9851,151.3
9852,151.31
9853,151.28
9854,151.29500000000002
9855,151.297
9856,151.277
9857,151.324
9858,151.318
9859,151.303
9860,151.318
9861,151.303
9862,151.307
9863,151.312
9864,151.32
9865,151.33
9866,151.367
9867,151.39
9868,151.39
9869,151.4
9870,151.39
9871,151.4
9872,151.37
9873,151.36
9874,151.38
9875,151.33
9876,151.313
9877,151.3
9878,151.3
9879,151.3
9880,151.3
9881,151.32
9882,151.33
9883,151.33
9884,151.33600000000004
9885,151.33600000000004
9886,151.4
9887,151.327
9888,151.305
9889,151.32
9890,151.305
9891,151.32
9892,151.329
9893,151.329
9894,151.3
9895,151.285
9896,151.285
9897,151.3
9898,151.34
9899,151.32
9900,151.32
9901,151.31
9902,151.31
9903,151.29
9904,151.28699999999998
9905,151.24300000000002
9906,151.24
9907,151.231
9908,151.27
9909,151.26
9910,151.27
9911,151.26
9912,151.22
9913,151.23
9914,151.25
9915,151.26
9916,151.201
9917,151.20999999999998
9918,151.237
9919,151.28
9920,151.28
9921,151.3
9922,151.31
9923,151.26199999999997
9924,151.258
9925,151.281
9926,151.275
9927,151.327
9928,151.35
9929,151.341
9930,151.35
9931,151.341
9932,151.39
9933,151.31
9934,151.3
9935,151.3
9936,151.31
9937,151.316
9938,151.32
9939,151.34
9940,151.34
9941,151.33
9942,151.29
9943,151.3
9944,151.285
9945,151.3
9946,151.27
9947,151.26
9948,151.22
9949,151.22
9950,151.22
9951,151.22
9952,151.19000000000003
9953,151.20899999999997
9954,151.2
9955,151.2
9956,151.2
9957,151.213
9958,151.20999999999998
9959,151.249
9960,151.249
9961,151.27
9962,151.255
9963,151.249
9964,151.258
9965,151.272
9966,151.27
9967,151.27
9968,151.3
9969,151.29
9970,151.3
9971,151.29
9972,151.288
9973,151.291
9974,151.28
9975,151.27
9976,151.286
9977,151.286
9978,151.28
9979,151.29
9980,151.29
9981,151.29
9982,151.308
9983,151.29
9984,151.29
9985,151.355
9986,151.355
9987,151.36
9988,151.38
9989,151.385
9990,151.38
9991,151.385
9992,151.38
9993,151.359
9994,151.382
9995,151.39
9996,151.45
9997,151.47
9998,151.45999999999998
9999,151.45999999999998
10000,151.45999999999998
10001,151.47
10002,151.51
10003,151.5
10004,151.49300000000002
10005,151.49300000000002
10006,151.495
10007,151.44000000000003
10008,151.454
10009,151.49
10010,151.454
10011,151.49
10012,151.54
10013,151.56
10014,151.557
10015,151.569
10016,151.569
10017,151.58
10018,151.565
10019,151.55
10020,151.55
10021,151.535
10022,151.5
10023,151.496
10024,151.47
10025,151.455
10026,151.48
10027,151.49
10028,151.51
10029,151.535
10030,151.51
10031,151.535
10032,151.53
10033,151.53299999999996
10034,151.535
10035,151.53
10036,151.53
10037,151.53599999999997
10038,151.551
10039,151.55
10040,151.55
10041,151.544
10042,151.58
10043,151.605
10044,151.6
10045,151.608
10046,151.61
10047,151.61
10048,151.609
10049,151.62
10050,151.609
10051,151.62
10052,151.6
10053,151.584
10054,151.603
10055,151.6
10056,151.583
10057,151.54
10058,151.5
10059,151.49300000000002
10060,151.49300000000002
10061,151.495
10062,151.48
10063,151.5
10064,151.475
10065,151.45999999999998
10066,151.45
10067,151.44000000000003
10068,151.42
10069,151.42
10070,151.42
10071,151.42
10072,151.452
10073,151.46800000000002
10074,151.45999999999998
10075,151.53
10076,151.53
10077,151.475
10078,151.475
10079,151.47
10080,151.47
10081,151.455
10082,151.455
10083,151.479
10084,151.466
10085,151.47
10086,151.44000000000003
10087,151.4
10088,151.34
10089,151.355
10090,151.34
10091,151.355
10092,151.37
10093,151.34
10094,151.37
10095,151.329
10096,151.38
10097,151.36
10098,151.36
10099,151.36
10100,151.36
10101,151.33
10102,151.3
10103,151.318
10104,151.34
10105,151.34
10106,151.354
10107,151.357
10108,151.36
10109,151.32
10110,151.36
10111,151.32
10112,151.278
10113,151.28
10114,151.27
10115,151.26
10116,151.26
10117,151.3
10118,151.25
10119,151.24
10120,151.24
10121,151.26
10122,151.173
10123,151.19000000000003
10124,151.17
10125,151.15
10126,151.15
10127,151.16
10128,151.18
10129,151.15
10130,151.18
10131,151.15
10132,151.15
10133,151.14
10134,151.14
10135,151.12
10136,151.127
10137,151.137
10138,151.14
10139,151.119
10140,151.119
10141,151.12
10142,151.132
10143,151.11
10144,151.12
10145,151.08600000000004
10146,151.11
10147,151.06
10148,151.09
10149,151.073
10150,151.09
10151,151.073
10152,151.081
10153,151.081
10154,151.09
10155,151.109
10156,151.119
10157,151.135
10158,151.14
10159,151.19000000000003
10160,151.19000000000003
10161,151.182
10162,151.17
10163,151.17
10164,151.16
10165,151.17
10166,151.15
10167,151.113
10168,151.122
10169,151.122
10170,151.122
10171,151.122
10172,151.15
10173,151.123
10174,151.11
10175,151.07
10176,151.059
10177,151.049
10178,151.044
10179,151.05
10180,151.05
10181,151.06
10182,151.08
10183,151.064
10184,151.04
10185,151.03
10186,151.03
10187,151.034
10188,151.043
10189,151.04
10190,151.043
10191,151.04
10192,151.03
10193,151.03
10194,151.04
10195,151.075
10196,151.08
10197,151.15
10198,151.15599999999998
10199,151.14599999999996
10200,151.14599999999996
10201,151.039
10202,151.0
10203,151.01
10204,151.03
10205,151.077
10206,151.13
10207,151.20999999999998
10208,151.20999999999998
10209,151.22
10210,151.22
10211,151.215
10212,151.236
10213,151.247
10214,151.25
10215,151.23
10216,151.169
10217,151.15
10218,151.15
10219,151.135
10220,151.135
10221,151.135
10222,151.135
10223,151.133
10224,151.133
10225,151.16
10226,151.2
10227,151.24
10228,151.23
10229,151.225
10230,151.225
10231,151.18
10232,151.20999999999998
10233,151.20999999999998
10234,151.17
10235,151.17
10236,151.14
10237,151.153
10238,151.15
10239,151.153
10240,151.153
10241,151.16
10242,151.14
10243,151.14
10244,151.151
10245,151.14
10246,151.15
10247,151.17
10248,151.14
10249,151.14
10250,151.14
10251,151.15
10252,151.15
10253,151.22
10254,151.23
10255,151.21400000000003
10256,151.205
10257,151.22
10258,151.215
10259,151.185
10260,151.185
10261,151.20999999999998
10262,151.19000000000003
10263,151.2
10264,151.2
10265,151.16
10266,151.16
10267,151.2
10268,151.16
10269,151.2
10270,151.2
10271,151.213
10272,151.217
10273,151.3
10274,151.3
10275,151.31
10276,151.27
10277,151.27
10278,151.304
10279,151.27
10280,151.27
10281,151.26
10282,151.3
10283,151.28
10284,151.24
10285,151.263
10286,151.219
10287,151.23
10288,151.24400000000003
10289,151.22
10290,151.22
10291,151.45
10292,151.38
10293,151.374
10294,151.36
10295,151.38
10296,151.38
10297,151.31
10298,151.29
10299,151.29
10300,151.29
10301,151.321
10302,151.335
10303,151.335
10304,151.34
10305,151.369
10306,151.41
10307,151.44000000000003
10308,151.449
10309,151.41
10310,151.449
10311,151.41
10312,151.4
10313,151.375
10314,151.36
10315,151.35
10316,151.31
10317,151.37
10318,151.475
10319,151.44000000000003
10320,151.475
10321,151.44000000000003
10322,151.43
10323,151.37
10324,151.419
10325,151.45999999999998
10326,151.43
10327,151.407
10328,151.433
10329,151.408
10330,151.408
10331,151.408
10332,151.419
10333,151.422
10334,151.41500000000002
10335,151.4
10336,151.407
10337,151.41400000000002
10338,151.33
10339,151.35
10340,151.33
10341,151.35
10342,151.35
10343,151.365
10344,151.366
10345,151.37
10346,151.35
10347,151.35
10348,151.32
10349,151.37
10350,151.37
10351,151.29
10352,151.304
10353,151.3
10354,151.3
10355,151.28
10356,151.28
10357,151.265
10358,151.27
10359,151.28699999999998
10360,151.27
10361,151.28699999999998
10362,151.3
10363,151.28
10364,151.28
10365,151.26
10366,151.26
10367,151.258
10368,151.258
10369,151.26
10370,151.26
10371,151.26
10372,151.25
10373,151.28
10374,151.28
10375,151.28
10376,151.284
10377,151.31
10378,151.36
10379,151.35
10380,151.36
10381,151.35
10382,151.353
10383,151.312
10384,151.305
10385,151.3
10386,151.32
10387,151.32
10388,151.316
10389,151.316
10390,151.316
10391,151.316
10392,151.32
10393,151.34
10394,151.337
10395,151.344
10396,151.32
10397,151.29
10398,151.305
10399,151.305
10400,151.305
10401,151.305
10402,151.28
10403,151.25
10404,151.246
10405,151.246
10406,151.266
10407,151.266
10408,151.25
10409,151.265
10410,151.265
10411,151.265
10412,151.28
10413,151.28
10414,151.265
10415,151.24
10416,151.25
10417,151.24
10418,151.4
10419,151.35
10420,151.4
10421,151.35
10422,151.36
10423,151.387
10424,151.395
10425,151.395
10426,151.399
10427,151.38
10428,151.38
10429,151.38
10430,151.38
10431,151.38
10432,151.36
10433,151.347
10434,151.36
10435,151.364
10436,151.38
10437,151.379
10438,151.379
10439,151.37
10440,151.379
10441,151.37
10442,151.335
10443,151.34
10444,151.324
10445,151.34
10446,151.34
10447,151.35
10448,151.36
10449,151.372
10450,151.372
10451,151.35
10452,151.38
10453,151.406
10454,151.42
10455,151.45999999999998
10456,151.47
10457,151.47
10458,151.45
10459,151.465
10460,151.45
10461,151.465
10462,151.5
10463,151.529
10464,151.5
10465,151.54
10466,151.563
10467,151.54
10468,151.544
10469,151.535
10470,151.535
10471,151.54
10472,151.52
10473,151.489
10474,151.49
10475,151.53
10476,151.51
10477,151.49
10478,151.505
10479,151.476
10480,151.505
10481,151.476
10482,151.45999999999998
10483,151.443
10484,151.465
10485,151.445
10486,151.45999999999998
10487,151.44000000000003
10488,151.452
10489,151.45999999999998
10490,151.45999999999998
10491,151.4
10492,151.43
10493,151.44000000000003
10494,151.45
10495,151.44000000000003
10496,151.48
10497,151.48
10498,151.48
10499,151.47
10500,151.48
10501,151.47
10502,151.45999999999998
10503,151.45999999999998
10504,151.463
10505,151.45999999999998
10506,151.469
10507,151.45999999999998
10508,151.462
10509,151.42
10510,151.42
10511,151.4
10512,151.42
10513,151.452
10514,151.45999999999998
10515,151.457
10516,151.453
10517,151.453
10518,151.45999999999998
10519,151.45
10520,151.45999999999998
10521,151.45
10522,151.45
10523,151.43499999999997
10524,151.43
10525,151.41
10526,151.41
10527,151.404
10528,151.39
10529,151.38
10530,151.39
10531,151.38
10532,151.37
10533,151.36
10534,151.39
10535,151.37
10536,151.375
10537,151.39
10538,151.36
10539,151.36
10540,151.36
10541,151.391
10542,151.42
10543,151.43
10544,151.425
10545,151.42
10546,151.44000000000003
10547,151.455
10548,151.45
10549,151.45999999999998
10550,151.45
10551,151.45999999999998
10552,151.45999999999998
10553,151.473
10554,151.45
10555,151.27
10556,151.27
10557,151.27
10558,151.26
10559,151.26
10560,151.26
10561,151.27
10562,151.22
10563,151.25
10564,151.25
10565,151.255
10566,151.255
10567,151.255
10568,151.246
10569,151.225
10570,151.246
10571,151.225
10572,151.24
10573,151.22
10574,151.18
10575,151.16
10576,151.14599999999996
10577,151.162
10578,151.19000000000003
10579,151.171
10580,151.171
10581,151.18599999999998
10582,151.25
10583,151.25
10584,151.24
10585,151.20999999999998
10586,151.23
10587,151.25
10588,151.21099999999998
10589,151.2
10590,151.21099999999998
10591,151.2
10592,151.22
10593,151.19000000000003
10594,151.18
10595,151.14
10596,151.14
10597,151.14
10598,151.16
10599,151.16
10600,151.16
10601,151.12
10602,151.08
10603,151.11
10604,151.111
10605,151.091
10606,151.105
10607,151.128
10608,151.139
10609,151.152
10610,151.139
10611,151.152
10612,151.15
10613,151.15
10614,151.142
10615,151.15
10616,151.15
10617,151.15499999999997
10618,151.15499999999997
10619,151.15499999999997
10620,151.15499999999997
10621,151.14
10622,151.18
10623,151.2
10624,151.2
10625,151.23
10626,151.215
10627,151.215
10628,151.19000000000003
10629,151.17
10630,151.19000000000003
10631,151.17
10632,151.19000000000003
10633,151.19000000000003
10634,151.36
10635,151.258
10636,151.266
10637,151.26
10638,151.27
10639,151.275
10640,151.275
10641,151.26
10642,151.26
10643,151.28
10644,151.33
10645,151.33
10646,151.33
10647,151.33
10648,151.33
10649,151.33
10650,151.33
10651,151.33
10652,151.33
10653,151.393
10654,151.38
10655,151.382
10656,151.378
10657,151.38
10658,151.39
10659,151.394
10660,151.39
10661,151.394
10662,151.36
10663,151.315
10664,151.354
10665,151.355
10666,151.355
10667,151.354
10668,151.33
10669,151.33
10670,151.33
10671,151.3
10672,151.25
10673,151.254
10674,151.28
10675,151.26
10676,151.19000000000003
10677,151.26099999999997
10678,151.25
10679,151.25
10680,151.25
10681,151.25
10682,151.20999999999998
10683,151.19000000000003
10684,151.222
10685,151.20999999999998
10686,151.16500000000002
10687,151.2
10688,151.17
10689,151.22
10690,151.22
10691,151.239
10692,151.275
10693,151.3
10694,151.27
10695,151.20999999999998
10696,151.19000000000003
10697,151.13
10698,151.15
10699,151.098
10700,151.15
10701,151.098
10702,151.03
10703,151.02
10704,151.002
10705,151.017
10706,151.017
10707,151.01
10708,151.0
10709,151.03
10710,151.03
10711,150.95999999999998
10712,150.89
10713,150.89
10714,150.88
10715,150.82
10716,150.82
10717,150.84
10718,150.88
10719,150.88
10720,150.88
10721,150.88
10722,150.87
10723,150.838
10724,150.841
10725,150.838
10726,150.838
10727,150.87
10728,150.87
10729,150.88
10730,150.88
10731,150.889
10732,150.889
10733,150.9
10734,150.925
10735,150.93900000000002
10736,150.975
10737,150.97
10738,150.97
10739,150.98
10740,150.97
10741,150.98
10742,150.967
10743,150.92
10744,150.87
10745,150.89
10746,150.89
10747,150.891
10748,150.87
10749,150.86
10750,150.86
10751,150.869
10752,150.87
10753,150.91
10754,150.876
10755,150.83
10756,150.85
10757,150.88
10758,150.862
10759,150.908
10760,150.862
10761,150.908
10762,150.902
10763,150.86
10764,150.91
10765,150.947
10766,150.92
10767,150.93
10768,150.924
10769,150.88
10770,150.924
10771,150.88
10772,151.173
10773,150.92
10774,150.92
10775,150.94000000000003
10776,150.94000000000003
10777,150.95
10778,150.952
10779,150.98
10780,150.98
10781,150.98
10782,150.95999999999998
10783,150.97
10784,150.989
10785,150.971
10786,150.98
10787,151.02
10788,151.015
10789,150.98499999999999
10790,151.015
10791,150.98499999999999
10792,151.01
10793,151.01
10794,151.015
10795,151.044
10796,151.05
10797,151.033
10798,151.0
10799,151.02
10800,151.02
10801,151.01199999999997
10802,151.0
10803,151.0
10804,151.0
10805,150.95999999999998
10806,150.973
10807,151.02
10808,151.01
10809,151.015
10810,151.01
10811,151.015
10812,151.0
10813,151.03
10814,151.0
10815,150.99200000000002
10816,150.987
10817,151.0
10818,151.02
10819,150.98
10820,150.98
10821,150.965
10822,150.99
10823,150.92
10824,150.92
10825,150.95999999999998
10826,150.964
10827,150.95
10828,150.95999999999998
10829,150.965
10830,150.95999999999998
10831,150.965
10832,150.92
10833,150.93599999999998
10834,150.93599999999998
10835,150.98
10836,150.98
10837,151.01
10838,151.01
10839,150.98
10840,150.98
10841,150.97
10842,150.95
10843,150.95999999999998
10844,150.92
10845,150.94000000000003
10846,150.93
10847,150.93599999999998
10848,150.944
10849,150.97
10850,150.944
10851,150.97
10852,150.955
10853,150.97
10854,150.97
10855,150.96300000000002
10856,150.95999999999998
10857,150.95999999999998
10858,150.97
10859,150.97
10860,150.97
10861,150.95
10862,150.92
10863,150.932
10864,150.95
10865,150.95999999999998
10866,150.95999999999998
10867,150.93
10868,150.93099999999998
10869,150.95
10870,150.93099999999998
10871,150.95
10872,150.95
10873,150.934
10874,150.94100000000003
10875,151.0
10876,151.001
10877,151.03
10878,151.035
10879,151.06
10880,151.06
10881,151.06
10882,151.08
10883,151.04
10884,151.04
10885,151.01199999999997
10886,151.033
10887,151.033
10888,150.99
10889,150.98
10890,150.99
10891,150.98
10892,150.96800000000002
10893,150.96800000000002
10894,151.03
10895,151.1
10896,151.1
10897,151.09
10898,151.085
10899,151.075
10900,151.075
10901,151.05
10902,151.059
10903,151.07
10904,151.08
10905,151.09
10906,151.07
10907,151.078
10908,151.07
10909,151.07
10910,151.07
10911,151.07
10912,151.07
10913,151.08
10914,151.09
10915,151.104
10916,151.08
10917,151.07
10918,151.07
10919,151.065
10920,151.065
10921,151.05
10922,151.056
10923,151.03
10924,151.01
10925,151.01
10926,151.01199999999997
10927,151.015
10928,151.03
10929,151.014
10930,151.03
10931,151.014
10932,150.99
10933,151.01
10934,150.99
10935,150.99300000000002
10936,151.0
10937,150.995
10938,151.0
10939,150.995
10940,150.995
10941,151.02
10942,151.03
10943,151.03
10944,151.04
10945,151.05
10946,151.0
10947,151.0
10948,151.04
10949,151.07
10950,151.04
10951,151.07
10952,151.05
10953,151.07
10954,151.024
10955,151.01099999999997
10956,150.99
10957,150.99
10958,150.975
10959,150.971
10960,150.971
10961,150.99
10962,150.97
10963,150.98499999999999
10964,150.98499999999999
10965,151.0
10966,151.0
10967,151.0
10968,151.0
10969,151.0
10970,151.0
10971,151.0
10972,150.97
10973,151.0
10974,151.0
10975,151.0
10976,151.015
10977,151.02
10978,151.02
10979,151.0
10980,151.02
10981,151.0
10982,150.93
10983,150.89
10984,150.901
10985,150.89
10986,150.89
10987,150.882
10988,150.864
10989,150.86
10990,150.86
10991,150.876
10992,150.85
10993,150.89
10994,150.9
10995,150.875
10996,150.86
10997,150.889
10998,151.152
10999,150.9
11000,151.152
11001,150.9
11002,150.91
11003,150.92
11004,150.88
11005,150.84
11006,150.83
11007,150.83
11008,150.8
11009,150.811
11010,150.811
11011,150.87
11012,150.88
11013,150.9
11014,150.929
11015,150.92
11016,150.92
11017,150.92
11018,150.92
11019,150.97
11020,150.92
11021,150.97
11022,150.98
11023,150.95999999999998
11024,150.98499999999999
11025,150.979
11026,150.986
11027,150.99
11028,151.013
11029,150.98399999999998
11030,150.98399999999998
11031,150.972
11032,150.98499999999999
11033,151.02
11034,151.05
11035,151.06
11036,151.09
11037,151.11
11038,151.096
11039,151.098
11040,151.096
11041,151.098
11042,151.07
11043,151.12
11044,151.16
11045,151.14
11046,151.15
11047,151.132
11048,151.132
11049,151.116
11050,151.116
11051,151.002
11052,151.14
11053,151.16
11054,151.16
11055,151.158
11056,151.19000000000003
11057,151.184
11058,151.219
11059,151.2
11060,151.219
11061,151.2
11062,151.24
11063,151.225
11064,151.18
11065,151.18
11066,151.18099999999998
11067,151.18099999999998
11068,151.2
11069,151.202
11070,151.202
11071,151.217
11072,151.20999999999998
11073,151.23499999999999
11074,151.236
11075,151.245
11076,151.247
11077,151.24300000000002
11078,151.29
11079,151.322
11080,151.29
11081,151.322
11082,151.31
11083,151.283
11084,151.305
11085,151.3
11086,151.339
11087,151.326
11088,151.316
11089,151.33
11090,151.33
11091,151.34
11092,151.337
11093,151.315
11094,151.305
11095,151.312
11096,151.288
11097,151.27
11098,151.29
11099,151.285
11100,151.29
11101,151.285
11102,151.285
11103,151.31
11104,151.34
11105,151.33
11106,151.335
11107,151.41
11108,151.42
11109,151.4
11110,151.42
11111,151.4
11112,151.42
11113,151.38
11114,151.379
11115,151.35
11116,151.372
11117,151.36
11118,151.38
11119,151.394
11120,151.394
11121,151.4
11122,151.381
11123,151.35
11124,151.355
11125,151.345
11126,151.355
11127,151.355
11128,151.358
11129,151.3
11130,151.358
11131,151.3
11132,151.29
11133,151.29
11134,151.314
11135,151.36
11136,151.35199999999998
11137,151.33
11138,151.29600000000002
11139,151.315
11140,151.315
11141,151.31
11142,151.328
11143,151.328
11144,151.344
11145,151.34
11146,151.32
11147,151.307
11148,151.326
11149,151.3
11150,151.326
11151,151.3
11152,151.28
11153,151.31
11154,151.31
11155,151.343
11156,151.343
11157,151.343
11158,151.31
11159,151.29
11160,151.29
11161,151.301
11162,151.27
11163,151.245
11164,151.25
11165,151.24200000000002
11166,151.238
11167,151.238
11168,151.20999999999998
11169,151.204
11170,151.20999999999998
11171,151.204
11172,151.18
11173,151.135
11174,151.276
11175,151.276
11176,151.236
11177,151.23
11178,151.23
11179,151.23
11180,151.23
11181,151.20999999999998
11182,151.21400000000003
11183,151.2
11184,151.23
11185,151.27
11186,151.27
11187,151.26
11188,151.265
11189,151.265
11190,151.265
11191,151.265
11192,151.28
11193,151.22
11194,151.18
11195,151.19000000000003
11196,151.16
11197,151.175
11198,151.193
11199,151.193
11200,151.193
11201,151.249
11202,151.25
11203,151.25
11204,151.25
11205,151.251
11206,151.251
11207,151.236
11208,151.236
11209,151.251
11210,151.236
11211,151.251
11212,151.29
11213,151.29
11214,151.29
11215,151.29
11216,151.29
11217,151.25
11218,151.292
11219,151.301
11220,151.301
11221,151.32
11222,151.325
11223,151.34
11224,151.31
11225,151.275
11226,151.3
11227,151.302
11228,151.33
11229,151.33
11230,151.33
11231,151.33
11232,151.31
11233,151.33
11234,151.334
11235,151.339
11236,151.343
11237,151.315
11238,151.315
11239,151.317
11240,151.317
11241,151.29
11242,151.305
11243,151.32
11244,151.29
11245,151.31
11246,151.29
11247,151.285
11248,151.26
11249,151.26
11250,151.26
11251,151.26
11252,151.275
11253,151.275
11254,151.25
11255,151.23
11256,151.24
11257,151.2
11258,151.215
11259,151.2
11260,151.2
11261,151.2
11262,151.2
11263,151.22
11264,151.22
11265,151.22
11266,151.22
11267,151.25
11268,151.247
11269,151.2
11270,151.247
11271,151.2
11272,151.175
11273,151.2
11274,151.2
11275,151.193
11276,151.17
11277,151.16
11278,151.18
11279,151.16
11280,151.16
11281,151.16
11282,151.162
11283,151.17
11284,151.15
11285,151.16
11286,151.13
11287,151.13
11288,151.15
11289,151.145
11290,151.15
11291,151.145
11292,151.1
11293,151.14
11294,151.19000000000003
11295,151.18599999999998
11296,151.18599999999998
11297,151.17
11298,151.17
11299,151.25
11300,151.17
11301,151.25
11302,151.249
11303,151.264
11304,151.23
11305,151.22
11306,151.225
11307,151.232
11308,151.22
11309,151.216
11310,151.216
11311,151.22
11312,151.2
11313,151.2
11314,151.19000000000003
11315,151.194
11316,151.194
11317,151.13
11318,151.18
11319,151.217
11320,151.18
11321,151.217
11322,151.23
11323,151.23
11324,151.23
11325,151.27
11326,151.299
11327,151.275
11328,151.219
11329,151.22
11330,151.22
11331,151.19000000000003
11332,151.16
11333,151.18
11334,151.2
11335,151.178
11336,151.143
11337,151.135
11338,151.17
11339,151.182
11340,151.17
11341,151.182
11342,151.31
11343,151.279
11344,151.286
11345,151.285
11346,151.27
11347,151.25
11348,151.265
11349,151.27
11350,151.27
11351,151.29
11352,151.264
11353,151.29
11354,151.26
11355,151.26
11356,151.25
11357,151.225
11358,151.225
11359,151.20999999999998
11360,151.225
11361,151.20999999999998
11362,151.24
11363,151.26
11364,151.3
11365,151.26
11366,151.28699999999998
11367,151.28699999999998
11368,151.281
11369,151.29500000000002
11370,151.29500000000002
11371,151.31
11372,151.28
11373,151.29
11374,151.3
11375,151.299
11376,151.299
11377,151.31
11378,151.31
11379,151.37
11380,151.31
11381,151.37
11382,151.35
11383,151.35199999999998
11384,151.346
11385,151.32
11386,151.318
11387,151.309
11388,151.329
11389,151.32
11390,151.32
11391,151.37
11392,151.363
11393,151.35
11394,151.35
11395,151.35
11396,151.359
11397,151.37
11398,151.37
11399,151.38
11400,151.37
11401,151.38
11402,151.37
11403,151.34
11404,151.33
11405,151.29
11406,151.29
11407,151.26
11408,151.25
11409,151.245
11410,151.245
11411,151.245
11412,151.25
11413,151.255
11414,151.255
11415,151.26
11416,151.26199999999997
11417,151.26199999999997
11418,151.29600000000002
11419,151.275
11420,151.29600000000002
11421,151.275
11422,151.32
11423,151.37
11424,151.35
11425,151.35
11426,151.341
11427,151.354
11428,151.345
11429,151.33
11430,151.33
11431,151.33
11432,151.33
11433,151.36
11434,151.361
11435,151.37
11436,151.37
11437,151.37
11438,151.366
11439,151.33
11440,151.366
11441,151.33
11442,151.348
11443,151.34
11444,151.31
11445,151.3
11446,151.31
11447,151.28
11448,151.29
11449,151.29
11450,151.29
11451,151.29
11452,151.27100000000002
11453,151.27
11454,151.274
11455,151.28
11456,151.293
11457,151.293
11458,151.293
11459,151.293
11460,151.293
11461,151.293
11462,151.28
11463,151.265
11464,151.277
11465,151.275
11466,151.269
11467,151.27
11468,151.27
11469,151.29
11470,151.29
11471,151.27
11472,151.282
11473,151.288
11474,151.31
11475,151.35
11476,151.38
11477,151.375
11478,151.39
11479,151.38
11480,151.39
11481,151.38
11482,151.38
11483,151.47
11484,151.475
11485,151.47
11486,151.45999999999998
11487,151.473
11488,151.54
11489,151.5
11490,151.54
11491,151.5
11492,151.51
11493,151.5
11494,151.49
11495,151.49
11496,151.48
11497,151.51
11498,151.49
11499,151.48
11500,151.48
11501,151.48
11502,151.5
11503,151.51
11504,151.54
11505,151.54
11506,151.54
11507,151.52
11508,151.49300000000002
11509,151.43099999999998
11510,151.49300000000002
11511,151.43099999999998
11512,151.43
11513,151.442
11514,151.49
11515,151.5
11516,151.47
11517,151.47
11518,151.471
11519,151.45999999999998
11520,151.45999999999998
11521,151.48
11522,151.45999999999998
11523,151.45999999999998
11524,151.47
11525,151.49
11526,151.45
11527,151.45999999999998
11528,151.457
11529,151.442
11530,151.457
11531,151.442
11532,151.42
11533,151.45999999999998
11534,151.49
11535,151.45
11536,151.454
11537,151.447
11538,151.447
11539,151.41
11540,151.447
11541,151.41
11542,151.399
11543,151.395
11544,151.399
11545,151.399
11546,151.37
11547,151.39
11548,151.38
11549,151.35
11550,151.35
11551,151.35
11552,151.34
11553,151.36
11554,151.348
11555,151.348
11556,151.31
11557,151.315
11558,151.31
11559,151.36
11560,151.31
11561,151.36
11562,151.36
11563,151.34
11564,151.348
11565,151.35
11566,151.33
11567,151.33
11568,151.357
11569,151.357
11570,151.357
11571,151.37
11572,151.37
11573,151.32
11574,151.335
11575,151.35
11576,151.38
11577,151.37
11578,151.34
11579,151.35
11580,151.34
11581,151.35
11582,151.34
11583,151.31
11584,151.29
11585,151.29
11586,151.29
11587,151.36
11588,151.41
11589,151.354
11590,151.354
11591,151.36
11592,151.38
11593,151.37
11594,151.4
11595,151.41
11596,151.407
11597,151.4
11598,151.38
11599,151.37
11600,151.38
11601,151.37
11602,151.4
11603,151.37
11604,151.37
11605,151.37
11606,151.34
11607,151.34
11608,151.34
11609,151.41
11610,151.41
11611,151.376
11612,151.36
11613,151.37
11614,151.367
11615,151.365
11616,151.376
11617,151.384
11618,151.42
11619,151.41
11620,151.42
11621,151.41
11622,151.41
11623,151.41500000000002
11624,151.395
11625,151.40499999999997
11626,151.4
11627,151.41400000000002
11628,151.38
11629,151.38
11630,151.38
11631,151.35
11632,151.37
11633,151.4
11634,151.39
11635,151.432
11636,151.446
11637,151.45
11638,151.45
11639,151.42
11640,151.45
11641,151.42
11642,151.416
11643,151.397
11644,151.42
11645,151.37
11646,151.37
11647,151.39
11648,151.43
11649,151.43
11650,151.43
11651,151.43
11652,151.41500000000002
11653,151.41500000000002
11654,151.426
11655,151.45
11656,151.53
11657,151.527
11658,151.52100000000002
11659,151.516
11660,151.516
11661,151.48
11662,151.495
11663,151.504
11664,151.5
11665,151.45
11666,151.471
11667,151.49
11668,151.452
11669,151.45
11670,151.452
11671,151.45
11672,151.42
11673,151.43900000000002
11674,151.42
11675,151.42
11676,151.426
11677,151.426
11678,151.49
11679,151.47
11680,151.47
11681,151.44000000000003
11682,151.42
11683,151.436
11684,151.403
11685,151.403
