,Time,BA_spread,Price,Smart_price,Liquid_imb,MKT_cost,Log_return
18952,00:46.0,0.02,0.15334,0.153341707,0.127,-0.00176008,-5.66409E-05
18953,00:46.1,0.02,0.15335,0.153342444,0.127,-0.00176008,2.83214E-05
18954,00:46.1,0.01,0.15335,0.153346111,0.111,-0.00180008,0
18955,00:46.1,0.01,0.15334,0.153345161,0.117,-0.00180008,-2.83214E-05
18956,00:46.1,0.02,0.153349,0.15334419,0.119,-0.00176008,2.54893E-05
18957,00:46.1,0.02,0.153349,0.153344381,0.117,-0.00176008,0
18958,00:46.1,0.02,0.15334,0.153344333,0.126,-0.00176008,-2.54893E-05
18959,00:46.1,0.01,0.15334,0.153349615,0.107,-0.00180008,0
18960,00:56.2,0.01,0.15334,0.153349615,0.107,0,0
18961,00:56.2,0.02,0.153361,0.153363469,-0.019,0,5.94728E-05
18962,00:56.2,0.02,0.1534,0.153396286,-0.015,0,0.000110428
18963,00:56.2,0.01,0.1534,0.153409545,-0.041,0,0
18964,00:56.2,0.03,0.153361,0.153415763,0.005,0,-0.000110428
18965,00:56.2,0.03,0.1534,0.153423846,-0.03,0,0.000110428
18966,00:56.2,0.03,0.153425,0.153431346,-0.065,0,7.07723E-05
18967,00:56.2,0.01,0.15343,0.153450952,-0.017,0,1.41531E-05
18968,00:56.3,0.01,0.15343,0.153450952,-0.017,0,0
18969,00:56.3,0.03,0.15347,0.153461489,-0.023,0,0.000113208
18970,01:06.5,0.01,0.15343,0.153450952,-0.017,0.0017814,-0.000113208
18971,01:06.5,0.03,0.15347,0.153461489,-0.023,0.0017214,0.000113208
18972,01:06.5,0.02,0.15346,0.153442222,-0.045,0.00173128,-2.82993E-05
18973,01:06.5,0.03,0.15346,0.153468636,-0.064,0.00172128,0
18974,01:06.5,0.02,0.15342,0.153424211,-0.069,0.00176104,-0.000113215
18975,01:06.5,0.03,0.15345,0.153429851,-0.055,0.00172104,8.49144E-05
18976,01:06.5,0.03,0.153367,0.153432097,-0.066,0.00172104,-0.00023497
18977,01:06.5,0.03,0.153367,0.153432923,-0.069,0.00172104,0
18978,01:06.5,0.02,0.15346,0.153447778,-0.034,0.00176128,0.000263271
18979,01:06.5,0.02,0.1535,0.153480625,-0.042,0.00173176,0.000113186
18980,01:16.6,0.02,0.1535,0.153480625,-0.042,0,0
18981,01:16.6,0.03,0.15353,0.153521707,0.001,0,8.48701E-05
18982,01:16.6,0.03,0.15357,0.153559412,0.031,0,0.000113134
18983,01:16.6,0.02,0.15357,0.153574615,0.044,0,0
18984,01:16.6,0.03,0.15358,0.153575254,0.015,0,2.8279E-05
18985,01:16.6,0.03,0.15358,0.153589545,0.01,0,0
18986,01:16.6,0.03,0.15361,0.15359125,0.008,0,8.48259E-05
18987,01:16.6,0.03,0.15361,0.153593521,0.001,0,0
18988,01:16.6,0.04,0.15357,0.153588889,0.009,0,-0.000113105
18989,01:16.6,0.03,0.15354,0.153558108,0.07,0,-8.4848E-05
18990,01:26.8,0.04,0.15357,0.153588889,0.009,-0.00168272,8.4848E-05
18991,01:26.9,0.03,0.15354,0.153558108,0.07,-0.0017226,-8.4848E-05
18992,01:26.9,0.02,0.15355,0.153560833,0.063,-0.00176272,2.82845E-05
18993,01:26.9,0.02,0.15358,0.153563429,0.064,-0.00176272,8.48425E-05
18994,01:26.9,0.02,0.153597,0.153592105,0.06,-0.00176296,4.807E-05
18995,01:26.9,0.02,0.1536,0.153619259,0.044,-0.0017632,8.4824E-06
18996,01:26.9,0.02,0.15363,0.153620556,0.036,-0.00176344,8.48149E-05
18997,01:26.9,0.02,0.15363,0.153636667,0.003,-0.00176344,0
18998,01:26.9,0.03,0.15364,0.153635556,0.016,-0.00172344,2.82679E-05
18999,01:26.9,0.02,0.15364,0.153638333,0.015,-0.00176344,0
19000,01:37.0,0.02,0.15364,0.153638333,0.015,0.00176344,0
19001,01:37.0,0.03,0.15365,0.1536475,0.029,0.00172368,2.82661E-05
19002,01:37.0,0.02,0.153654,0.153651818,0.021,0.00176368,1.13059E-05
19003,01:37.0,0.02,0.15366,0.153668947,-0.019,0.0017638,1.69583E-05
19004,01:37.0,0.01,0.153668,0.1536675,-0.021,0.00180392,2.26101E-05
19005,01:37.0,0.01,0.153668,0.153667778,-0.022,0.00180392,0
19006,01:37.0,0.02,0.15366,0.153663953,-0.037,0.0017638,-2.26101E-05
19007,01:37.0,0.01,0.15365,0.153648627,-0.047,0.00180368,-2.82643E-05
19008,01:37.0,0.02,0.15366,0.153651724,0.006,0.00176368,2.82643E-05
19009,01:37.0,0.03,0.153656,0.15365275,0.013,0.00172368,-1.13055E-05
19010,01:47.3,0.02,0.15366,0.153651724,0.006,-0.00176368,1.13055E-05
19011,01:47.3,0.03,0.153656,0.15365275,0.013,-0.00172368,-1.13055E-05
19012,01:47.3,0.02,0.15365,0.153658205,0.007,-0.0017638,-1.69588E-05
19013,01:47.3,0.02,0.153661,0.153658205,0.007,-0.0017638,3.10906E-05
19014,01:47.3,0.02,0.153661,0.153659778,0.001,-0.0017638,0
19015,01:47.3,0.02,0.153662,0.153659565,0.002,-0.0017638,2.82631E-06
19016,01:47.3,0.02,0.15365,0.153659778,0.001,-0.0017638,-3.39169E-05
19017,01:47.3,0.01,0.15364,0.153628889,-0.012,-0.00180344,-2.82661E-05
19018,01:47.3,0.03,0.15364,0.153635843,-0.02,-0.00172344,0
19019,01:47.3,0.03,0.15364,0.153636737,-0.026,-0.00172344,0
19020,01:57.4,0.03,0.15364,0.153636737,-0.026,0,0
19021,01:57.4,0.03,0.15364,0.153636737,-0.026,0,0
19022,01:57.4,0.01,0.15362,0.153629623,-0.019,0,-5.65377E-05
19023,01:57.4,0.01,0.15364,0.153640345,0.012,0,5.65377E-05
19024,01:57.4,0.01,0.153645,0.153648,-0.051,0,1.41333E-05
19025,01:57.4,0.01,0.15362,0.153629615,-0.057,0,-7.0671E-05
19026,01:57.4,0.03,0.15362,0.153639565,-0.046,0,0
19027,01:57.4,0.03,0.1536,0.15362125,0.022,0,-5.65451E-05
19028,01:57.4,0.02,0.1536,0.153620833,-0.011,0,0
19029,01:57.4,0.03,0.1536,0.153622581,0.005,0,0
19030,02:07.5,0.02,0.1536,0.153620833,-0.011,0,0
19031,02:07.5,0.03,0.1536,0.153622581,0.005,0,0
19032,02:07.5,0.02,0.153621,0.153614138,-0.007,0,5.93721E-05
19033,02:07.6,0.01,0.15363,0.153635,-0.003,0,2.54427E-05
19034,02:07.6,0.01,0.15362,0.153628125,-0.042,0,-2.82698E-05
19035,02:07.6,0.01,0.15362,0.153628667,-0.043,0,0
19036,02:07.8,0.02,0.15364,0.153639118,-0.043,0,5.65377E-05
19037,02:07.8,0.02,0.15365,0.153639118,-0.043,0,2.82661E-05
19038,02:07.8,0.01,0.153641,0.153640263,-0.032,0,-2.54394E-05
19039,02:07.8,0.02,0.15361,0.153618491,-0.044,0,-8.7636E-05
19040,02:17.9,0.02,0.15361,0.153618491,-0.044,0,0
19041,02:17.9,0.03,0.153632,0.153617647,-0.012,0,6.21951E-05
19042,02:17.9,0.03,0.15361,0.153630656,-0.059,0,-6.21951E-05
19043,02:17.9,0.03,0.153639,0.153631,-0.072,0,8.19826E-05
